TipoInstituicao,CodInst,AnoMes,NomeRelatorio,NumeroRelatorio,Grupo,Conta,NomeColuna,DescricaoColuna,Saldo,NomeBanco
3,33923798,201912,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],219574736.57,Banco Master
3,33923798,201912,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],30423629.42,Banco Master
3,62144175,201912,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],10272648572.58,Banco Pine
3,62144175,201912,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],3498656949.98,Banco Pine
3,62144175,201912,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],9431592788.45,Banco Pine
3,62144175,201912,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],6942013495.14,Banco Pine
3,62144175,201912,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],841055784.13,Banco Pine
3,62144175,201912,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],-47568735.0900003,Banco Pine
3,62232889,201912,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],34225839371.64,Banco Daycoval
3,62232889,201912,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],22379793387.2,Banco Daycoval
3,62232889,201912,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],30530680844.12,Banco Daycoval
3,62232889,201912,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],26285921895.82,Banco Daycoval
3,62232889,201912,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],3695158527.52,Banco Daycoval
3,62232889,201912,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],641497906.51,Banco Daycoval
3,92894922,201912,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],12651228131.39,Banco Original
3,92894922,201912,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],7101768239.73,Banco Original
3,92894922,201912,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],10554672320.63,Banco Original
3,92894922,201912,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],9831317663.29,Banco Original
3,92894922,201912,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],2096555810.76,Banco Original
3,92894922,201912,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],8241516.08000028,Banco Original
3,416968,201912,Ativo,2,,78182,"Ativo Total 
(k) = (i) - (j)",[10000007]+[20000004],10038702890.87,Banco Inter
3,416968,201912,Ativo,2,,78188,"Disponibilidades 
(a)",[11000006],126145448.21,Banco Inter
3,416968,201912,Ativo,2,,78189,"Aplicações Interfinanceiras de Liquidez 
(b)",[12000005],3249764843.55,Banco Inter
3,416968,201912,Ativo,2,,78190,"TVM e Instrumentos Financeiros Derivativos 
(c)",[13000004],1165020838.63,Banco Inter
3,416968,201912,Ativo,2,,78196,"Credores por Antecipação de Valor Residual 
(j)",[49908008],0.0,Banco Inter
3,416968,201912,Ativo,2,,78199,"Outros Créditos - Líquido de Provisão 
(f)",[18000009],932137094.56,Banco Inter
3,416968,201912,Ativo,2,,78200,"Outros Ativos Realizáveis 
(g)",[19000008] + [14000003] + [15000002],583953135.84,Banco Inter
3,416968,201912,Ativo,2,,78201,"Permanente Ajustado 
(h)",[20000004]-[23000001],145869263.21,Banco Inter
3,416968,201912,Ativo,2,,78202,"Ativo Total Ajustado 
(i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h)",[11000006] +  [12000005] +  [13000004] + [16000001] + [17000000] + [23000001] + [49908008] + [18000009] + [19000008] + [14000003] + [15000002] + [20000004]-[23000001],10038702890.87,Banco Inter
3,416968,201912,Ativo,2,Arrendamento Mercantil,78194,"Arrendamento Mercantil a Receber 
(e1)",[17000000]-[17900007],0.0,Banco Inter
3,416968,201912,Ativo,2,Arrendamento Mercantil,78195,"Imobilizado de Arrendamento 
(e2)",[23000001],0.0,Banco Inter
3,416968,201912,Ativo,2,Arrendamento Mercantil,78196,"Credores por Antecipação de Valor Residual 
(e3)",[49908008],0.0,Banco Inter
3,416968,201912,Ativo,2,Arrendamento Mercantil,78197,"Provisão sobre Arrendamento Mercantil 
(e4)",[17900007],0.0,Banco Inter
3,416968,201912,Ativo,2,Arrendamento Mercantil,78198,"Arrendamento Mercantil Líquido de Provisão 
(e)",[17000000] + [23000001] + [49908008],0.0,Banco Inter
3,416968,201912,Ativo,2,Operações de Crédito,78191,"Operações de Crédito 
(d1)",[16000001]-[16900008],3975199628.16,Banco Inter
3,416968,201912,Ativo,2,Operações de Crédito,78192,"Provisão sobre Operações de Crédito 
(d2)",[16900008],-139387361.29,Banco Inter
3,416968,201912,Ativo,2,Operações de Crédito,78193,"Operações de Crédito Líquidas de Provisão 
(d)",[16000001],3835812266.87,Banco Inter
3,33923798,201912,Ativo,2,,78182,"Ativo Total 
(k) = (i) - (j)",[10000007]+[20000004],3701177824.9,Banco Master
3,33923798,201912,Ativo,2,,78188,"Disponibilidades 
(a)",[11000006],77044173.75,Banco Master
3,33923798,201912,Ativo,2,,78189,"Aplicações Interfinanceiras de Liquidez 
(b)",[12000005],27880908.52,Banco Master
3,33923798,201912,Ativo,2,,78190,"TVM e Instrumentos Financeiros Derivativos 
(c)",[13000004],1524914510.56,Banco Master
3,33923798,201912,Ativo,2,,78196,"Credores por Antecipação de Valor Residual 
(j)",[49908008],0.0,Banco Master
3,33923798,201912,Ativo,2,,78199,"Outros Créditos - Líquido de Provisão 
(f)",[18000009],809181636.44,Banco Master
3,33923798,201912,Ativo,2,,78200,"Outros Ativos Realizáveis 
(g)",[19000008] + [14000003] + [15000002],410953800.52,Banco Master
3,33923798,201912,Ativo,2,,78201,"Permanente Ajustado 
(h)",[20000004]-[23000001],82783511.74,Banco Master
3,33923798,201912,Ativo,2,,78202,"Ativo Total Ajustado 
(i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h)",[11000006] +  [12000005] +  [13000004] + [16000001] + [17000000] + [23000001] + [49908008] + [18000009] + [19000008] + [14000003] + [15000002] + [20000004]-[23000001],3701177824.9,Banco Master
3,33923798,201912,Ativo,2,Arrendamento Mercantil,78194,"Arrendamento Mercantil a Receber 
(e1)",[17000000]-[17900007],0.0,Banco Master
3,33923798,201912,Ativo,2,Arrendamento Mercantil,78195,"Imobilizado de Arrendamento 
(e2)",[23000001],0.0,Banco Master
3,33923798,201912,Ativo,2,Arrendamento Mercantil,78196,"Credores por Antecipação de Valor Residual 
(e3)",[49908008],0.0,Banco Master
3,33923798,201912,Ativo,2,Arrendamento Mercantil,78197,"Provisão sobre Arrendamento Mercantil 
(e4)",[17900007],0.0,Banco Master
3,33923798,201912,Ativo,2,Arrendamento Mercantil,78198,"Arrendamento Mercantil Líquido de Provisão 
(e)",[17000000] + [23000001] + [49908008],0.0,Banco Master
3,33923798,201912,Ativo,2,Operações de Crédito,78191,"Operações de Crédito 
(d1)",[16000001]-[16900008],792685622.25,Banco Master
3,33923798,201912,Ativo,2,Operações de Crédito,78192,"Provisão sobre Operações de Crédito 
(d2)",[16900008],-24266338.88,Banco Master
3,33923798,201912,Ativo,2,Operações de Crédito,78193,"Operações de Crédito Líquidas de Provisão 
(d)",[16000001],768419283.37,Banco Master
3,62144175,201912,Ativo,2,,78182,"Ativo Total 
(k) = (i) - (j)",[10000007]+[20000004],10272648572.58,Banco Pine
3,62144175,201912,Ativo,2,,78188,"Disponibilidades 
(a)",[11000006],99612598.73,Banco Pine
3,62144175,201912,Ativo,2,,78189,"Aplicações Interfinanceiras de Liquidez 
(b)",[12000005],37592470.43,Banco Pine
3,62144175,201912,Ativo,2,,78190,"TVM e Instrumentos Financeiros Derivativos 
(c)",[13000004],4684059199.73,Banco Pine
3,62144175,201912,Ativo,2,,78196,"Credores por Antecipação de Valor Residual 
(j)",[49908008],0.0,Banco Pine
3,62144175,201912,Ativo,2,,78199,"Outros Créditos - Líquido de Provisão 
(f)",[18000009],1602840717.08,Banco Pine
3,62144175,201912,Ativo,2,,78200,"Outros Ativos Realizáveis 
(g)",[19000008] + [14000003] + [15000002],469007987.5,Banco Pine
3,62144175,201912,Ativo,2,,78201,"Permanente Ajustado 
(h)",[20000004]-[23000001],760065581.3,Banco Pine
3,62144175,201912,Ativo,2,,78202,"Ativo Total Ajustado 
(i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h)",[11000006] +  [12000005] +  [13000004] + [16000001] + [17000000] + [23000001] + [49908008] + [18000009] + [19000008] + [14000003] + [15000002] + [20000004]-[23000001],10272648572.58,Banco Pine
3,62144175,201912,Ativo,2,Arrendamento Mercantil,78194,"Arrendamento Mercantil a Receber 
(e1)",[17000000]-[17900007],0.0,Banco Pine
3,62144175,201912,Ativo,2,Arrendamento Mercantil,78195,"Imobilizado de Arrendamento 
(e2)",[23000001],0.0,Banco Pine
3,62144175,201912,Ativo,2,Arrendamento Mercantil,78196,"Credores por Antecipação de Valor Residual 
(e3)",[49908008],0.0,Banco Pine
3,62144175,201912,Ativo,2,Arrendamento Mercantil,78197,"Provisão sobre Arrendamento Mercantil 
(e4)",[17900007],0.0,Banco Pine
3,62144175,201912,Ativo,2,Arrendamento Mercantil,78198,"Arrendamento Mercantil Líquido de Provisão 
(e)",[17000000] + [23000001] + [49908008],0.0,Banco Pine
3,62144175,201912,Ativo,2,Operações de Crédito,78191,"Operações de Crédito 
(d1)",[16000001]-[16900008],2998529797.32,Banco Pine
3,62144175,201912,Ativo,2,Operações de Crédito,78192,"Provisão sobre Operações de Crédito 
(d2)",[16900008],-379059779.51,Banco Pine
3,62144175,201912,Ativo,2,Operações de Crédito,78193,"Operações de Crédito Líquidas de Provisão 
(d)",[16000001],2619470017.81,Banco Pine
3,62232889,201912,Ativo,2,,78182,"Ativo Total 
(k) = (i) - (j)",[10000007]+[20000004],34225839371.64,Banco Daycoval
3,62232889,201912,Ativo,2,,78188,"Disponibilidades 
(a)",[11000006],356330139.56,Banco Daycoval
3,62232889,201912,Ativo,2,,78189,"Aplicações Interfinanceiras de Liquidez 
(b)",[12000005],5454213389.23,Banco Daycoval
3,62232889,201912,Ativo,2,,78190,"TVM e Instrumentos Financeiros Derivativos 
(c)",[13000004],1766275305.86,Banco Daycoval
3,62232889,201912,Ativo,2,,78196,"Credores por Antecipação de Valor Residual 
(j)",[49908008],0.0,Banco Daycoval
3,62232889,201912,Ativo,2,,78199,"Outros Créditos - Líquido de Provisão 
(f)",[18000009],10118801320.02,Banco Daycoval
3,62232889,201912,Ativo,2,,78200,"Outros Ativos Realizáveis 
(g)",[19000008] + [14000003] + [15000002],202572621.98,Banco Daycoval
3,62232889,201912,Ativo,2,,78201,"Permanente Ajustado 
(h)",[20000004]-[23000001],1461199072.32,Banco Daycoval
3,62232889,201912,Ativo,2,,78202,"Ativo Total Ajustado 
(i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h)",[11000006] +  [12000005] +  [13000004] + [16000001] + [17000000] + [23000001] + [49908008] + [18000009] + [19000008] + [14000003] + [15000002] + [20000004]-[23000001],34225839371.64,Banco Daycoval
3,62232889,201912,Ativo,2,Arrendamento Mercantil,78194,"Arrendamento Mercantil a Receber 
(e1)",[17000000]-[17900007],0.0,Banco Daycoval
3,62232889,201912,Ativo,2,Arrendamento Mercantil,78195,"Imobilizado de Arrendamento 
(e2)",[23000001],0.0,Banco Daycoval
3,62232889,201912,Ativo,2,Arrendamento Mercantil,78196,"Credores por Antecipação de Valor Residual 
(e3)",[49908008],0.0,Banco Daycoval
3,62232889,201912,Ativo,2,Arrendamento Mercantil,78197,"Provisão sobre Arrendamento Mercantil 
(e4)",[17900007],0.0,Banco Daycoval
3,62232889,201912,Ativo,2,Arrendamento Mercantil,78198,"Arrendamento Mercantil Líquido de Provisão 
(e)",[17000000] + [23000001] + [49908008],0.0,Banco Daycoval
3,62232889,201912,Ativo,2,Operações de Crédito,78191,"Operações de Crédito 
(d1)",[16000001]-[16900008],15935078099.97,Banco Daycoval
3,62232889,201912,Ativo,2,Operações de Crédito,78192,"Provisão sobre Operações de Crédito 
(d2)",[16900008],-1068630577.3,Banco Daycoval
3,62232889,201912,Ativo,2,Operações de Crédito,78193,"Operações de Crédito Líquidas de Provisão 
(d)",[16000001],14866447522.67,Banco Daycoval
3,92894922,201912,Ativo,2,,78182,"Ativo Total 
(k) = (i) - (j)",[10000007]+[20000004],12651228131.39,Banco Original
3,92894922,201912,Ativo,2,,78188,"Disponibilidades 
(a)",[11000006],50999632.05,Banco Original
3,92894922,201912,Ativo,2,,78189,"Aplicações Interfinanceiras de Liquidez 
(b)",[12000005],716794646.29,Banco Original
3,92894922,201912,Ativo,2,,78190,"TVM e Instrumentos Financeiros Derivativos 
(c)",[13000004],3368639532.03,Banco Original
3,92894922,201912,Ativo,2,,78196,"Credores por Antecipação de Valor Residual 
(j)",[49908008],0.0,Banco Original
3,92894922,201912,Ativo,2,,78199,"Outros Créditos - Líquido de Provisão 
(f)",[18000009],3240921134.75,Banco Original
3,92894922,201912,Ativo,2,,78200,"Outros Ativos Realizáveis 
(g)",[19000008] + [14000003] + [15000002],161894367.75,Banco Original
3,92894922,201912,Ativo,2,,78201,"Permanente Ajustado 
(h)",[20000004]-[23000001],859092137.63,Banco Original
3,92894922,201912,Ativo,2,,78202,"Ativo Total Ajustado 
(i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h)",[11000006] +  [12000005] +  [13000004] + [16000001] + [17000000] + [23000001] + [49908008] + [18000009] + [19000008] + [14000003] + [15000002] + [20000004]-[23000001],12651228131.39,Banco Original
3,92894922,201912,Ativo,2,Arrendamento Mercantil,78194,"Arrendamento Mercantil a Receber 
(e1)",[17000000]-[17900007],0.0,Banco Original
3,92894922,201912,Ativo,2,Arrendamento Mercantil,78195,"Imobilizado de Arrendamento 
(e2)",[23000001],0.0,Banco Original
3,92894922,201912,Ativo,2,Arrendamento Mercantil,78196,"Credores por Antecipação de Valor Residual 
(e3)",[49908008],0.0,Banco Original
3,92894922,201912,Ativo,2,Arrendamento Mercantil,78197,"Provisão sobre Arrendamento Mercantil 
(e4)",[17900007],0.0,Banco Original
3,92894922,201912,Ativo,2,Arrendamento Mercantil,78198,"Arrendamento Mercantil Líquido de Provisão 
(e)",[17000000] + [23000001] + [49908008],0.0,Banco Original
3,92894922,201912,Ativo,2,Operações de Crédito,78191,"Operações de Crédito 
(d1)",[16000001]-[16900008],4487684596.07,Banco Original
3,92894922,201912,Ativo,2,Operações de Crédito,78192,"Provisão sobre Operações de Crédito 
(d2)",[16900008],-234797915.18,Banco Original
3,92894922,201912,Ativo,2,Operações de Crédito,78193,"Operações de Crédito Líquidas de Provisão 
(d)",[16000001],4252886680.89,Banco Original
3,416968,201912,Passivo,3,,78186,"Patrimônio Líquido 
(j)",[60000002] + [70000009]+ [80000006],2201018518.89,Banco Inter
3,416968,201912,Passivo,3,,78296,"Instrumentos Derivativos 
(f)",[47000001],20940982.35,Banco Inter
3,416968,201912,Passivo,3,,78297,"Outras Obrigações 
(g)",[49000009] + [45000003] + [44000004],826417460.71,Banco Inter
3,416968,201912,Passivo,3,,78298,"Passivo Circulante e Exigível a Longo Prazo 
(h) = (e) + (f) + (g)",[40000008],7832517705.36,Banco Inter
3,416968,201912,Passivo,3,,78299,"Resultados de Exercícios Futuros 
(i)",[50000005],5166666.62,Banco Inter
3,416968,201912,Passivo,3,,78300,"Passivo Total 
(k) = (h) + (i) + (j)",[40000008] + [50000005] + [60000002] + [70000009]+ [80000006],10038702890.87,Banco Inter
3,416968,201912,Passivo,3,Captações,78185,"Captações 
(e) = (a) + (b) + (c) + (d)",[41000007] + [42000006] + [43000005] + [46000002],6985159262.3,Banco Inter
3,416968,201912,Passivo,3,Captações,78288,"Obrigações por Operações Compromissadas 
(b)",[42000006],178491775.27,Banco Inter
3,416968,201912,Passivo,3,Captações,78295,"Obrigações por Empréstimos e Repasses 
(d)",[46000002],37886558.3,Banco Inter
3,416968,201912,Passivo,3,Captações - Depósito Total,78282,"Depósitos à Vista 
(a1)",[41100000],2094126503.88,Banco Inter
3,416968,201912,Passivo,3,Captações - Depósito Total,78283,"Depósitos de Poupança 
(a2)",[41200003],307097608.86,Banco Inter
3,416968,201912,Passivo,3,Captações - Depósito Total,78284,"Depósitos Interfinanceiros 
(a3)",[41300006],0.0,Banco Inter
3,416968,201912,Passivo,3,Captações - Depósito Total,78285,"Outros Depósitos 
(a5)",[41400009]+[41600005]+[41700008]+[41800001]+[41900004],0.0,Banco Inter
3,416968,201912,Passivo,3,Captações - Depósito Total,78286,"Depósitos a Prazo 
(a4)",[41500002],2609479095.26,Banco Inter
3,416968,201912,Passivo,3,Captações - Depósito Total,78287,"Depósito Total 
(a)",[41000007],5010703208.0,Banco Inter
